key,year,identifier,measure,datatype,rqtype,paper_count,ew
Absolute Mobility Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1976,filled,Absolute Mobility Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,1996,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,1997,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,1998,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,1999,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2000,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2001,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2002,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2003,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2004,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2005,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2006,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2007,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2008,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2009,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2010,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2011,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2012,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2013,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2014,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2015,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2016,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2017,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2018,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2019,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2020,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2021,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2022,appeared,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,1,1.0
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2023,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.8705505632961241
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2024,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.757858283255199
Regression‐based Measures | Natural/Experimental Data | Intergenerational Wealth Mobility and Inheritance,2025,filled,Regression‐based Measures,Natural/Experimental Data,Intergenerational Wealth Mobility and Inheritance,0,0.6597539553864471
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1976,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1977,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1978,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1979,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1980,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1981,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1982,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1983,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1984,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1985,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1986,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1987,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1988,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1989,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1990,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1991,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1992,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1993,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1994,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1995,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1996,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1997,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1998,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",1999,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2000,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2001,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2002,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2003,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2004,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2005,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2006,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2007,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2008,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2009,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2010,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2011,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2012,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2013,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2014,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2015,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2016,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2017,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2018,appeared,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",1,1.0
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2019,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.8705505632961241
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2020,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.757858283255199
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2021,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.6597539553864471
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2022,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.5743491774985174
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2023,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.49999999999999994
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2024,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.435275281648062
"Regression‐based Measures | Natural/Experimental Data | Policy, Institutional, and Geographic Impacts",2025,filled,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",0,0.37892914162759944
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1976,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1977,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1978,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1979,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1980,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,1.0
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1981,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.8705505632961241
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1982,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.757858283255199
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1983,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.6597539553864471
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1984,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.5743491774985174
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1985,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.49999999999999994
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1986,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.435275281648062
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1987,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.37892914162759944
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1988,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.3298769776932235
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1989,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.28717458874925866
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1990,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.24999999999999992
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1991,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.21763764082403095
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1992,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.1894645708137997
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1993,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.16493848884661172
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1994,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.14358729437462933
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1995,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.12499999999999996
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1996,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.10881882041201547
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1997,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.09473228540689985
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1998,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,1.082469244423306
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,1999,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.9423442104834389
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2000,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.8203582832551991
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2001,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,0.714163365592455
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2002,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,1.6217153202019676
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2003,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,1.4117851855077772
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2004,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,1.2290303884969185
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2005,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,1.0699330970140466
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2006,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,1.931430860294745
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2007,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,1.681408223397108
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2008,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,2.4637508760090876
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2009,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,3.1448197129310307
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2010,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,2.737724572556864
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2011,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,3.383327668789019
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2012,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,2.9453578078796427
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2013,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,3.5640828987582602
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2014,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,4.102714375148087
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2015,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,4.571620310328273
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2016,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,3.9798266363322794
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2017,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,3.464640320079985
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2018,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,4.016144582264094
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2019,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,4.496256928368684
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2020,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,4.914219001715459
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2021,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,5.2780761201039095
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2022,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,5.59483213947628
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2023,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,4.870584270568335
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2024,filled,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,0,4.240089880324506
Regression‐based Measures | No dataset | Empirical Estimates and Determinants,2025,appeared,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,1,4.691212633742694
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1976,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1977,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1978,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1979,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1980,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1981,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1982,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1983,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1984,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1985,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1986,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1987,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1988,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1989,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1990,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1991,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1992,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1993,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1994,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1995,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1996,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1997,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1998,appeared,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,1,1.0
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,1999,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.8705505632961241
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,2000,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.757858283255199
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,2001,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.6597539553864471
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,2002,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.5743491774985174
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,2003,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.49999999999999994
Regression‐based Measures | No dataset | Intergenerational Wealth Mobility and Inheritance,2004,filled,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.435275281648062
