from_id,to_id,weights,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,from_method_cat,from_data_cat,from_rq_cat,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,from_method_cat,from_data_cat,from_rq_cat,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year,to_method_cat,to_data_cat,to_rq_cat
https://openalex.org/W2921069773,https://openalex.org/W2261420935,1,Panel/Longitudinal Surveys,Decomposition / Structural Approaches,Empirical Estimates and Determinants,2020,Decomposition / Structural Approaches,National Survey Data,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2013,Panel/Longitudinal Surveys,Decomposition / Structural Approaches,Empirical Estimates and Determinants,2020,Decomposition / Structural Approaches,National Survey Data,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2013,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W3000604125,https://openalex.org/W2261420935,1,No dataset,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2020,Decomposition / Structural Approaches,Others,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2013,No dataset,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2020,Decomposition / Structural Approaches,Others,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2013,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4386370708,https://openalex.org/W2261420935,1,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2023,Rank‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2013,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2023,Rank‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2013,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4392865012,https://openalex.org/W2364400020,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2013,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2013,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W1983053572,https://openalex.org/W2741490491,1,International Panel Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2014,Regression‐based Measures,International Panel Data,"Policy, Institutional, and Geographic Impacts",National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,International Panel Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2014,Regression‐based Measures,International Panel Data,"Policy, Institutional, and Geographic Impacts",National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,Regression‐based Measures,National Survey Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W2133321662,https://openalex.org/W3124226182,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2208317766,https://openalex.org/W3124226182,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2015,Regression‐based Measures,National Survey Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2015,Regression‐based Measures,National Survey Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3008379420,https://openalex.org/W3124226182,1,No dataset,Others,Intergenerational Wealth Mobility and Inheritance,2018,Others,No dataset,Intergenerational Wealth Mobility and Inheritance,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,No dataset,Others,Intergenerational Wealth Mobility and Inheritance,2018,Others,No dataset,Intergenerational Wealth Mobility and Inheritance,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4320148496,https://openalex.org/W3124226182,1,No dataset,Regression‐based Measures,Measurement and Methodological Advances,2022,Regression‐based Measures,No dataset,Measurement and Methodological Advances,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,No dataset,Regression‐based Measures,Measurement and Methodological Advances,2022,Regression‐based Measures,No dataset,Measurement and Methodological Advances,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,Regression‐based Measures,No dataset,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2210747677,https://openalex.org/W4238048379,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2013,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2013,Regression‐based Measures,National Survey Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4390066466,https://openalex.org/W2802089178,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Regression‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2018,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Regression‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2018,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W4289222991,https://openalex.org/W2613688294,1,Big Data,Others,Empirical Estimates and Determinants,2022,Absolute Mobility Measures,Big Data,Empirical Estimates and Determinants,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Big Data,Others,Empirical Estimates and Determinants,2022,Absolute Mobility Measures,Big Data,Empirical Estimates and Determinants,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4280580662,https://openalex.org/W2613688294,1,No dataset,Regression‐based Measures,Theoretical and Structural Models,2022,Regression‐based Measures,No dataset,Theoretical and Structural Models,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,No dataset,Regression‐based Measures,Theoretical and Structural Models,2022,Regression‐based Measures,No dataset,Theoretical and Structural Models,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2897475839,https://openalex.org/W2613688294,1,Panel/Longitudinal Surveys,Regression‐based Measures,Measurement and Methodological Advances,2020,Regression‐based Measures,Panel/Longitudinal Surveys,Measurement and Methodological Advances,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Panel/Longitudinal Surveys,Regression‐based Measures,Measurement and Methodological Advances,2020,Regression‐based Measures,Panel/Longitudinal Surveys,Measurement and Methodological Advances,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3021741550,https://openalex.org/W2613688294,1,No dataset,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2020,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,No dataset,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2020,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3022704615,https://openalex.org/W2613688294,1,No dataset,Absolute Mobility Measures,Empirical Estimates and Determinants,2020,Absolute Mobility Measures,No dataset,Empirical Estimates and Determinants,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,No dataset,Absolute Mobility Measures,Empirical Estimates and Determinants,2020,Absolute Mobility Measures,No dataset,Empirical Estimates and Determinants,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3026679872,https://openalex.org/W2613688294,1,No dataset,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2017,Decomposition / Structural Approaches,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,No dataset,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2017,Decomposition / Structural Approaches,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3037705751,https://openalex.org/W2613688294,1,Panel/Longitudinal Surveys,Non‐parametric Approaches,Measurement and Methodological Advances,2020,Regression‐based Measures,Panel/Longitudinal Surveys,Measurement and Methodological Advances,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Panel/Longitudinal Surveys,Non‐parametric Approaches,Measurement and Methodological Advances,2020,Regression‐based Measures,Panel/Longitudinal Surveys,Measurement and Methodological Advances,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3176622639,https://openalex.org/W2613688294,1,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2021,Rank‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2021,Rank‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4283764937,https://openalex.org/W2613688294,1,Natural/Experimental Data,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2022,Decomposition / Structural Approaches,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Natural/Experimental Data,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2022,Decomposition / Structural Approaches,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4386370708,https://openalex.org/W2613688294,1,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2023,Rank‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2023,Rank‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4388938469,https://openalex.org/W2613688294,1,Administrative/Registry Data,Transition Matrix / Probability Measures,Empirical Estimates and Determinants,2023,Transition Matrix / Probability Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Administrative/Registry Data,Transition Matrix / Probability Measures,Empirical Estimates and Determinants,2023,Transition Matrix / Probability Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4405654739,https://openalex.org/W2613688294,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Regression‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Regression‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W765699370,https://openalex.org/W2613688294,1,Panel/Longitudinal Surveys,Non‐parametric Approaches,Empirical Estimates and Determinants,2014,Non‐parametric Approaches,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Panel/Longitudinal Surveys,Non‐parametric Approaches,Empirical Estimates and Determinants,2014,Non‐parametric Approaches,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3184422859,https://openalex.org/W2912008487,1,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2021,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2018,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2021,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2018,Rank‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants
https://openalex.org/W3027769937,https://openalex.org/W2512952691,1,Administrative/Registry Data,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2020,Regression‐based Measures,Linked Administrative Data,Measurement and Methodological Advances,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Administrative/Registry Data,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2020,Regression‐based Measures,Linked Administrative Data,Measurement and Methodological Advances,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2761614070,https://openalex.org/W2512952691,1,Archival/Historical Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Archival/Historical Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Archival/Historical Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2017,Regression‐based Measures,Archival/Historical Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2789684694,https://openalex.org/W2512952691,1,Archival/Historical Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Regression‐based Measures,Archival/Historical Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Archival/Historical Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Regression‐based Measures,Archival/Historical Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2922684064,https://openalex.org/W2512952691,1,Archival/Historical Data,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,2019,Regression‐based Measures,Archival/Historical Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Archival/Historical Data,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,2019,Regression‐based Measures,Archival/Historical Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2940947093,https://openalex.org/W2512952691,1,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2019,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2019,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2963918180,https://openalex.org/W2512952691,1,Administrative/Registry Data,Others,Intergenerational Wealth Mobility and Inheritance,2019,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Administrative/Registry Data,Others,Intergenerational Wealth Mobility and Inheritance,2019,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3000604125,https://openalex.org/W2512952691,1,No dataset,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2020,Decomposition / Structural Approaches,Others,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,No dataset,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2020,Decomposition / Structural Approaches,Others,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3001811947,https://openalex.org/W2512952691,1,Panel/Longitudinal Surveys,Regression‐based Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2020,Regression‐based Measures,Panel/Longitudinal Surveys,"Demographic Differences in Mobility (Race, Gender, etc.)",Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Panel/Longitudinal Surveys,Regression‐based Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2020,Regression‐based Measures,Panel/Longitudinal Surveys,"Demographic Differences in Mobility (Race, Gender, etc.)",Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3121217472,https://openalex.org/W2512952691,1,Others,Non‐parametric Approaches,Measurement and Methodological Advances,2019,Non‐parametric Approaches,No dataset,Measurement and Methodological Advances,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Others,Non‐parametric Approaches,Measurement and Methodological Advances,2019,Non‐parametric Approaches,No dataset,Measurement and Methodological Advances,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3182550406,https://openalex.org/W2512952691,1,Administrative/Registry Data,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2021,Decomposition / Structural Approaches,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Administrative/Registry Data,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2021,Decomposition / Structural Approaches,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3207067564,https://openalex.org/W2512952691,1,Linked Administrative Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2022,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Linked Administrative Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2022,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W3214804213,https://openalex.org/W2512952691,1,Administrative/Registry Data,Transition Matrix / Probability Measures,Empirical Estimates and Determinants,2021,Transition Matrix / Probability Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Administrative/Registry Data,Transition Matrix / Probability Measures,Empirical Estimates and Determinants,2021,Transition Matrix / Probability Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4322624816,https://openalex.org/W2512952691,1,Others,Rank‐based Measures,Measurement and Methodological Advances,2023,Rank‐based Measures,National Survey Data,Measurement and Methodological Advances,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Others,Rank‐based Measures,Measurement and Methodological Advances,2023,Rank‐based Measures,National Survey Data,Measurement and Methodological Advances,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4362611983,https://openalex.org/W2512952691,1,Panel/Longitudinal Surveys,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,2023,Transition Matrix / Probability Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Panel/Longitudinal Surveys,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,2023,Transition Matrix / Probability Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4386929517,https://openalex.org/W2512952691,1,Panel/Longitudinal Surveys,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Rank‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Panel/Longitudinal Surveys,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Rank‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4390145267,https://openalex.org/W2512952691,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4390870445,https://openalex.org/W2512952691,1,Archival/Historical Data,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2024,Multigenerational Measures,Archival/Historical Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Archival/Historical Data,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2024,Multigenerational Measures,Archival/Historical Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4394017071,https://openalex.org/W2512952691,1,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
