to_year,from_type,from_val,to_type,to_val,source,weight
2019,Measure,Transition Matrix / Probability Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,4
2019,Measure,Transition Matrix / Probability Measures,Measure,Transition Matrix / Probability Measures,citation,4
2019,RqType,Measurement and Methodological Advances,Measure,Rank‐based Measures,citation,4
2019,DataType,No dataset,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
2019,Measure,Transition Matrix / Probability Measures,RqType,"Policy, Institutional, and Geographic Impacts",citation,3
2019,DataType,Panel/Longitudinal Surveys,DataType,National Survey Data,citation,3
2019,DataType,Panel/Longitudinal Surveys,Measure,Others_Measure,citation,3
2019,RqType,Measurement and Methodological Advances,DataType,Panel/Longitudinal Surveys,citation,3
2019,RqType,Measurement and Methodological Advances,RqType,"Policy, Institutional, and Geographic Impacts",citation,3
2019,RqType,Measurement and Methodological Advances,Measure,Decomposition / Structural Approaches,citation,3
2019,DataType,Opportunity Atlas,Measure,Regression‐based Measures,citation,3
2019,Measure,Decomposition / Structural Approaches,Measure,Regression‐based Measures,citation,3
2019,Measure,Decomposition / Structural Approaches,Measure,Decomposition / Structural Approaches,citation,3
2019,Measure,Rank‐based Measures,Measure,Decomposition / Structural Approaches,citation,3
2019,Measure,Absolute Mobility Measures,DataType,National Survey Data,citation,3
2019,DataType,Linked Administrative Data,Measure,Rank‐based Measures,citation,3
2019,DataType,Linked Administrative Data,Measure,Decomposition / Structural Approaches,citation,3
2019,DataType,Linked Administrative Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
2019,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,"Policy, Institutional, and Geographic Impacts",citation,3
2019,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,National Survey Data,citation,3
2019,Measure,Regression‐based Measures,DataType,No dataset,citation,3
2019,Measure,Regression‐based Measures,DataType,National Survey Data,citation,3
2019,RqType,Measurement and Methodological Advances,Measure,Transition Matrix / Probability Measures,citation,3
2019,RqType,Measurement and Methodological Advances,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",citation,3
2019,Measure,Others_Measure,DataType,Administrative/Registry Data,citation,3
2019,RqType,Theoretical and Structural Models,RqType,Empirical Estimates and Determinants,citation,3
2019,DataType,Administrative/Registry Data,RqType,Measurement and Methodological Advances,citation,3
2019,DataType,Administrative/Registry Data,Measure,Rank‐based Measures,citation,3
2019,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Empirical Estimates and Determinants,citation,3
2019,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Decomposition / Structural Approaches,citation,3
2019,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Transition Matrix / Probability Measures,citation,3
2019,RqType,Measurement and Methodological Advances,DataType,National Survey Data,citation,2
2019,DataType,Others_DataType,Measure,Regression‐based Measures,citation,2
2019,Measure,Others_Measure,DataType,National Survey Data,citation,2
2019,Measure,Others_Measure,Measure,Rank‐based Measures,citation,2
2019,Measure,Others_Measure,RqType,"Policy, Institutional, and Geographic Impacts",citation,2
2019,Measure,Others_Measure,Measure,Others_Measure,citation,2
2019,Measure,Others_Measure,Measure,Transition Matrix / Probability Measures,citation,2
2019,RqType,Theoretical and Structural Models,DataType,No dataset,citation,2
2019,RqType,Theoretical and Structural Models,DataType,Linked Administrative Data,citation,2
2019,DataType,National Survey Data,Measure,Rank‐based Measures,citation,2
2019,DataType,National Survey Data,RqType,Perceptions of Mobility and Attitudes,citation,2
2019,DataType,National Survey Data,Measure,Transition Matrix / Probability Measures,citation,2
2019,DataType,National Survey Data,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",citation,2
2019,DataType,National Survey Data,Measure,Decomposition / Structural Approaches,citation,2
2019,DataType,Big Data,Measure,Regression‐based Measures,citation,2
2019,DataType,Big Data,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",citation,2
2019,DataType,Big Data,DataType,Linked Administrative Data,citation,2
2019,RqType,"Policy, Institutional, and Geographic Impacts",RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",citation,2
2019,RqType,"Policy, Institutional, and Geographic Impacts",RqType,"Policy, Institutional, and Geographic Impacts",citation,2
2019,DataType,Opportunity Atlas,DataType,Administrative/Registry Data,citation,2
2019,DataType,Opportunity Atlas,DataType,Linked Administrative Data,citation,2
2019,DataType,Opportunity Atlas,Measure,Transition Matrix / Probability Measures,citation,2
2019,Measure,Decomposition / Structural Approaches,DataType,National Survey Data,citation,2
2019,Measure,Decomposition / Structural Approaches,DataType,Administrative/Registry Data,citation,2
2019,DataType,International Panel Data,RqType,Empirical Estimates and Determinants,citation,2
2019,DataType,International Panel Data,DataType,Administrative/Registry Data,citation,2
2019,Measure,Rank‐based Measures,Measure,Rank‐based Measures,citation,2
2019,RqType,Perceptions of Mobility and Attitudes,DataType,National Survey Data,citation,2
2019,RqType,Perceptions of Mobility and Attitudes,Measure,Rank‐based Measures,citation,2
2019,RqType,Perceptions of Mobility and Attitudes,RqType,Perceptions of Mobility and Attitudes,citation,2
2019,DataType,Archival/Historical Data,DataType,Linked Administrative Data,citation,2
2019,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Transition Matrix / Probability Measures,citation,2
2019,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",citation,2
2019,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",RqType,Empirical Estimates and Determinants,citation,2
2019,DataType,No dataset,DataType,No dataset,citation,2
2019,DataType,No dataset,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",citation,2
2019,DataType,No dataset,RqType,"Policy, Institutional, and Geographic Impacts",citation,2
2019,DataType,No dataset,Measure,Transition Matrix / Probability Measures,citation,2
2019,DataType,No dataset,Measure,Decomposition / Structural Approaches,citation,2
2019,RqType,Empirical Estimates and Determinants,Measure,Decomposition / Structural Approaches,citation,2
2019,RqType,Empirical Estimates and Determinants,DataType,No dataset,citation,2
2019,RqType,Empirical Estimates and Determinants,RqType,Measurement and Methodological Advances,citation,2
2019,Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,citation,2
2019,Measure,Transition Matrix / Probability Measures,RqType,Measurement and Methodological Advances,citation,2
2019,Measure,Transition Matrix / Probability Measures,Measure,Decomposition / Structural Approaches,citation,2
2019,DataType,Panel/Longitudinal Surveys,DataType,Others_DataType,citation,2
2019,DataType,Panel/Longitudinal Surveys,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",citation,2
2019,DataType,Panel/Longitudinal Surveys,Measure,Rank‐based Measures,citation,2
2019,RqType,Measurement and Methodological Advances,Measure,Others_Measure,citation,2
2019,Measure,Absolute Mobility Measures,RqType,Perceptions of Mobility and Attitudes,citation,2
2019,Measure,Absolute Mobility Measures,RqType,"Policy, Institutional, and Geographic Impacts",citation,2
2019,Measure,Absolute Mobility Measures,Measure,Others_Measure,citation,2
2019,DataType,Linked Administrative Data,DataType,Panel/Longitudinal Surveys,citation,2
2019,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Rank‐based Measures,citation,2
2019,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Measurement and Methodological Advances,citation,2
2019,Measure,Regression‐based Measures,DataType,Others_DataType,citation,2
2019,Measure,Absolute Mobility Measures,DataType,Panel/Longitudinal Surveys,citation,1
2019,Measure,Absolute Mobility Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2019,Measure,Absolute Mobility Measures,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",citation,1
2019,Measure,Absolute Mobility Measures,Measure,Decomposition / Structural Approaches,citation,1
2019,DataType,Linked Administrative Data,RqType,Measurement and Methodological Advances,citation,1
2019,DataType,Linked Administrative Data,DataType,University/Institution Data,citation,1
2019,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Others_DataType,citation,1
2019,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Others_Measure,citation,1
2019,Measure,Regression‐based Measures,Measure,Non‐parametric Approaches,citation,1
2019,DataType,Natural/Experimental Data,DataType,Linked Administrative Data,citation,1
2019,DataType,Natural/Experimental Data,Measure,Transition Matrix / Probability Measures,citation,1
2019,DataType,Natural/Experimental Data,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",citation,1
2019,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",Measure,Regression‐based Measures,citation,1
2019,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",DataType,National Survey Data,citation,1
2019,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",citation,1
2019,DataType,Opportunity Atlas,DataType,Panel/Longitudinal Surveys,citation,1
2019,DataType,Opportunity Atlas,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2019,Measure,Decomposition / Structural Approaches,Measure,Rank‐based Measures,citation,1
2019,Measure,Decomposition / Structural Approaches,RqType,Perceptions of Mobility and Attitudes,citation,1
2019,Measure,Decomposition / Structural Approaches,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2019,Measure,Decomposition / Structural Approaches,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2019,Measure,Decomposition / Structural Approaches,Measure,Transition Matrix / Probability Measures,citation,1
2019,Measure,Decomposition / Structural Approaches,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",citation,1
2019,Measure,Decomposition / Structural Approaches,Measure,Others_Measure,citation,1
2019,DataType,International Panel Data,Measure,Regression‐based Measures,citation,1
2019,DataType,International Panel Data,Measure,Others_Measure,citation,1
2019,Measure,Rank‐based Measures,DataType,National Survey Data,citation,1
2019,Measure,Rank‐based Measures,RqType,Perceptions of Mobility and Attitudes,citation,1
2019,Measure,Multigenerational Measures,DataType,Linked Administrative Data,citation,1
2019,Measure,Multigenerational Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2019,Measure,Multigenerational Measures,Measure,Regression‐based Measures,citation,1
2019,DataType,Archival/Historical Data,RqType,Empirical Estimates and Determinants,citation,1
2019,DataType,Archival/Historical Data,Measure,Transition Matrix / Probability Measures,citation,1
2019,DataType,Archival/Historical Data,Measure,Rank‐based Measures,citation,1
2019,DataType,Archival/Historical Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2019,DataType,Archival/Historical Data,Measure,Regression‐based Measures,citation,1
2019,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Others_Measure,citation,1
2019,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",DataType,Administrative/Registry Data,citation,1
2019,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Regression‐based Measures,citation,1
2019,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2019,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Decomposition / Structural Approaches,citation,1
2019,RqType,Measurement and Methodological Advances,RqType,Perceptions of Mobility and Attitudes,citation,1
2019,RqType,Measurement and Methodological Advances,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",citation,1
2019,DataType,Others_DataType,DataType,No dataset,citation,1
2019,DataType,Others_DataType,RqType,Empirical Estimates and Determinants,citation,1
2019,DataType,Others_DataType,DataType,Panel/Longitudinal Surveys,citation,1
2019,DataType,Others_DataType,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2019,DataType,Others_DataType,DataType,National Survey Data,citation,1
2019,DataType,Others_DataType,Measure,Rank‐based Measures,citation,1
2019,DataType,Others_DataType,RqType,Perceptions of Mobility and Attitudes,citation,1
2019,DataType,Others_DataType,DataType,Linked Administrative Data,citation,1
2019,DataType,Others_DataType,Measure,Transition Matrix / Probability Measures,citation,1
2019,DataType,Others_DataType,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",citation,1
2019,Measure,Others_Measure,RqType,Perceptions of Mobility and Attitudes,citation,1
2019,Measure,Others_Measure,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2019,Measure,Others_Measure,DataType,University/Institution Data,citation,1
2019,Measure,Others_Measure,DataType,No dataset,citation,1
2019,Measure,Others_Measure,RqType,Theoretical and Structural Models,citation,1
2019,Measure,Others_Measure,Measure,Decomposition / Structural Approaches,citation,1
2019,Measure,Others_Measure,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",citation,1
2019,Measure,Others_Measure,DataType,Panel/Longitudinal Surveys,citation,1
2019,Measure,Others_Measure,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",citation,1
2019,RqType,Theoretical and Structural Models,DataType,Administrative/Registry Data,citation,1
2019,RqType,Theoretical and Structural Models,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",citation,1
2019,RqType,Theoretical and Structural Models,DataType,Panel/Longitudinal Surveys,citation,1
2019,RqType,Theoretical and Structural Models,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2019,RqType,Theoretical and Structural Models,Measure,Transition Matrix / Probability Measures,citation,1
2019,RqType,Theoretical and Structural Models,Measure,Rank‐based Measures,citation,1
2019,RqType,Theoretical and Structural Models,RqType,Theoretical and Structural Models,citation,1
2019,RqType,Theoretical and Structural Models,Measure,Decomposition / Structural Approaches,citation,1
2019,DataType,National Survey Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2019,DataType,National Survey Data,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2019,DataType,National Survey Data,DataType,No dataset,citation,1
2019,DataType,National Survey Data,RqType,Measurement and Methodological Advances,citation,1
2019,DataType,National Survey Data,Measure,Non‐parametric Approaches,citation,1
2019,DataType,Big Data,DataType,Administrative/Registry Data,citation,1
2019,DataType,Big Data,Measure,Transition Matrix / Probability Measures,citation,1
2019,DataType,Big Data,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2019,DataType,Administrative/Registry Data,DataType,National Survey Data,citation,1
2019,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2019,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Measurement and Methodological Advances,citation,1
2019,RqType,"Policy, Institutional, and Geographic Impacts",DataType,University/Institution Data,citation,1
2019,DataType,No dataset,DataType,Panel/Longitudinal Surveys,citation,1
2019,DataType,No dataset,Measure,Rank‐based Measures,citation,1
2019,DataType,No dataset,Measure,Others_Measure,citation,1
2019,DataType,No dataset,RqType,Theoretical and Structural Models,citation,1
2019,RqType,Empirical Estimates and Determinants,Measure,Non‐parametric Approaches,citation,1
2019,RqType,Empirical Estimates and Determinants,DataType,National Survey Data,citation,1
2019,RqType,Empirical Estimates and Determinants,DataType,Others_DataType,citation,1
2019,Measure,Transition Matrix / Probability Measures,Measure,Others_Measure,citation,1
2019,DataType,Panel/Longitudinal Surveys,RqType,Measurement and Methodological Advances,citation,1
2019,DataType,Panel/Longitudinal Surveys,Measure,Decomposition / Structural Approaches,citation,1
2019,RqType,Measurement and Methodological Advances,RqType,Measurement and Methodological Advances,citation,1
2020,Measure,Regression‐based Measures,Measure,Regression‐based Measures,citation,21
2020,RqType,Empirical Estimates and Determinants,Measure,Regression‐based Measures,citation,18
2020,Measure,Regression‐based Measures,DataType,No dataset,citation,15
2020,RqType,Empirical Estimates and Determinants,RqType,Empirical Estimates and Determinants,citation,14
2020,Measure,Regression‐based Measures,RqType,Measurement and Methodological Advances,citation,12
2020,Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,citation,12
2020,RqType,Empirical Estimates and Determinants,RqType,Measurement and Methodological Advances,citation,10
2020,DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,citation,9
2020,DataType,Linked Administrative Data,Measure,Regression‐based Measures,citation,9
2020,Measure,Absolute Mobility Measures,RqType,Empirical Estimates and Determinants,citation,8
2020,RqType,Empirical Estimates and Determinants,DataType,No dataset,citation,8
2020,RqType,Empirical Estimates and Determinants,DataType,Administrative/Registry Data,citation,8
2020,DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,citation,8
2020,DataType,Administrative/Registry Data,Measure,Regression‐based Measures,citation,7
2020,Measure,Regression‐based Measures,DataType,Administrative/Registry Data,citation,7
2020,Measure,Rank‐based Measures,Measure,Regression‐based Measures,citation,7
2020,Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,citation,7
2020,Measure,Rank‐based Measures,DataType,Administrative/Registry Data,citation,6
2020,DataType,Linked Administrative Data,RqType,Measurement and Methodological Advances,citation,6
2020,Measure,Regression‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,6
2020,DataType,No dataset,Measure,Regression‐based Measures,citation,6
2020,RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,citation,6
2020,RqType,Empirical Estimates and Determinants,Measure,Rank‐based Measures,citation,5
2020,RqType,Empirical Estimates and Determinants,Measure,Decomposition / Structural Approaches,citation,5
2020,RqType,Empirical Estimates and Determinants,RqType,Intergenerational Wealth Mobility and Inheritance,citation,5
2020,Measure,Rank‐based Measures,DataType,Linked Administrative Data,citation,5
2020,DataType,Administrative/Registry Data,DataType,Administrative/Registry Data,citation,5
2020,Measure,Absolute Mobility Measures,Measure,Absolute Mobility Measures,citation,5
2020,DataType,Linked Administrative Data,DataType,Linked Administrative Data,citation,5
2020,Measure,Absolute Mobility Measures,DataType,Linked Administrative Data,citation,4
2020,Measure,Absolute Mobility Measures,DataType,Others_DataType,citation,4
2020,DataType,Linked Administrative Data,DataType,No dataset,citation,4
2020,Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,citation,4
2020,Measure,Regression‐based Measures,Measure,Decomposition / Structural Approaches,citation,4
2020,DataType,No dataset,DataType,No dataset,citation,4
2020,DataType,No dataset,RqType,Intergenerational Wealth Mobility and Inheritance,citation,4
2020,RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,citation,4
2020,RqType,Empirical Estimates and Determinants,DataType,Others_DataType,citation,4
2020,RqType,Empirical Estimates and Determinants,RqType,"Policy, Institutional, and Geographic Impacts",citation,4
2020,RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,citation,4
2020,RqType,Measurement and Methodological Advances,Measure,Regression‐based Measures,citation,4
2020,DataType,Administrative/Registry Data,DataType,No dataset,citation,4
2020,DataType,Administrative/Registry Data,Measure,Decomposition / Structural Approaches,citation,3
2020,DataType,Administrative/Registry Data,DataType,Linked Administrative Data,citation,3
2020,RqType,"Policy, Institutional, and Geographic Impacts",DataType,No dataset,citation,3
2020,Measure,Absolute Mobility Measures,Measure,Rank‐based Measures,citation,3
2020,DataType,Linked Administrative Data,Measure,Rank‐based Measures,citation,3
2020,DataType,Linked Administrative Data,Measure,Absolute Mobility Measures,citation,3
2020,DataType,Linked Administrative Data,DataType,Others_DataType,citation,3
2020,DataType,Linked Administrative Data,Measure,Decomposition / Structural Approaches,citation,3
2020,DataType,Linked Administrative Data,DataType,Administrative/Registry Data,citation,3
2020,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,citation,3
2020,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,citation,3
2020,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
2020,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Regression‐based Measures,citation,3
2020,Measure,Regression‐based Measures,DataType,Archival/Historical Data,citation,3
2020,Measure,Regression‐based Measures,DataType,Linked Administrative Data,citation,3
2020,Measure,Regression‐based Measures,Measure,Rank‐based Measures,citation,3
2020,Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,citation,3
2020,Measure,Rank‐based Measures,RqType,"Policy, Institutional, and Geographic Impacts",citation,3
2020,Measure,Rank‐based Measures,Measure,Decomposition / Structural Approaches,citation,3
2020,DataType,No dataset,RqType,Measurement and Methodological Advances,citation,3
2020,RqType,Measurement and Methodological Advances,RqType,Empirical Estimates and Determinants,citation,3
2020,RqType,Measurement and Methodological Advances,RqType,Measurement and Methodological Advances,citation,3
2020,DataType,No dataset,DataType,Archival/Historical Data,citation,2
2020,RqType,Empirical Estimates and Determinants,DataType,Archival/Historical Data,citation,2
2020,DataType,Panel/Longitudinal Surveys,Measure,Regression‐based Measures,citation,2
2020,DataType,Panel/Longitudinal Surveys,RqType,Measurement and Methodological Advances,citation,2
2020,DataType,Panel/Longitudinal Surveys,DataType,Panel/Longitudinal Surveys,citation,2
2020,DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,citation,2
2020,RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,citation,2
2020,RqType,Measurement and Methodological Advances,DataType,No dataset,citation,2
2020,Measure,Absolute Mobility Measures,RqType,Measurement and Methodological Advances,citation,2
2020,Measure,Absolute Mobility Measures,Measure,Others_Measure,citation,2
2020,Measure,Absolute Mobility Measures,Measure,Regression‐based Measures,citation,2
2020,DataType,Linked Administrative Data,RqType,"Policy, Institutional, and Geographic Impacts",citation,2
2020,DataType,Linked Administrative Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,2
2020,DataType,Linked Administrative Data,DataType,Panel/Longitudinal Surveys,citation,2
2020,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Decomposition / Structural Approaches,citation,2
2020,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Administrative/Registry Data,citation,2
2020,Measure,Regression‐based Measures,RqType,"Policy, Institutional, and Geographic Impacts",citation,2
2020,Measure,Regression‐based Measures,Measure,Others_Measure,citation,2
2020,Measure,Regression‐based Measures,RqType,Theoretical and Structural Models,citation,2
2020,RqType,Measurement and Methodological Advances,Measure,Absolute Mobility Measures,citation,2
2020,DataType,Others_DataType,DataType,Linked Administrative Data,citation,2
2020,RqType,Theoretical and Structural Models,Measure,Regression‐based Measures,citation,2
2020,RqType,Theoretical and Structural Models,DataType,No dataset,citation,2
2020,DataType,National Survey Data,RqType,Empirical Estimates and Determinants,citation,2
2020,DataType,Administrative/Registry Data,RqType,Measurement and Methodological Advances,citation,2
2020,DataType,Administrative/Registry Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,2
2020,DataType,Administrative/Registry Data,Measure,Rank‐based Measures,citation,2
2020,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Empirical Estimates and Determinants,citation,2
2020,Measure,Decomposition / Structural Approaches,DataType,Linked Administrative Data,citation,2
2020,Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,citation,2
2020,Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,citation,2
2020,Measure,Rank‐based Measures,Measure,Rank‐based Measures,citation,2
2020,Measure,Rank‐based Measures,RqType,Measurement and Methodological Advances,citation,2
2020,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Absolute Mobility Measures,citation,1
2020,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Theoretical and Structural Models,citation,1
2020,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Decomposition / Structural Approaches,citation,1
2020,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Transition Matrix / Probability Measures,citation,1
2020,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Measurement and Methodological Advances,citation,1
2020,RqType,"Policy, Institutional, and Geographic Impacts",DataType,International Panel Data,citation,1
2020,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Rank‐based Measures,citation,1
2020,DataType,Natural/Experimental Data,DataType,No dataset,citation,1
2020,DataType,Natural/Experimental Data,RqType,Theoretical and Structural Models,citation,1
2020,DataType,Natural/Experimental Data,Measure,Decomposition / Structural Approaches,citation,1
2020,DataType,Natural/Experimental Data,Measure,Transition Matrix / Probability Measures,citation,1
2020,DataType,Natural/Experimental Data,RqType,Measurement and Methodological Advances,citation,1
2020,DataType,Natural/Experimental Data,DataType,International Panel Data,citation,1
2020,DataType,Natural/Experimental Data,Measure,Rank‐based Measures,citation,1
2020,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",DataType,Panel/Longitudinal Surveys,citation,1
2020,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",Measure,Others_Measure,citation,1
2020,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",citation,1
2020,Measure,Decomposition / Structural Approaches,Measure,Rank‐based Measures,citation,1
2020,Measure,Decomposition / Structural Approaches,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2020,Measure,Decomposition / Structural Approaches,Measure,Decomposition / Structural Approaches,citation,1
2020,Measure,Decomposition / Structural Approaches,Measure,Absolute Mobility Measures,citation,1
2020,Measure,Decomposition / Structural Approaches,DataType,Others_DataType,citation,1
2020,DataType,International Panel Data,Measure,Regression‐based Measures,citation,1
2020,DataType,International Panel Data,RqType,Empirical Estimates and Determinants,citation,1
2020,DataType,International Panel Data,DataType,Administrative/Registry Data,citation,1
2020,Measure,Rank‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2020,Measure,Rank‐based Measures,DataType,Others_DataType,citation,1
2020,Measure,Rank‐based Measures,DataType,National Survey Data,citation,1
2020,Measure,Rank‐based Measures,RqType,Perceptions of Mobility and Attitudes,citation,1
2020,Measure,Rank‐based Measures,DataType,Panel/Longitudinal Surveys,citation,1
2020,Measure,Multigenerational Measures,Measure,Absolute Mobility Measures,citation,1
2020,Measure,Multigenerational Measures,RqType,Empirical Estimates and Determinants,citation,1
2020,Measure,Multigenerational Measures,DataType,Others_DataType,citation,1
2020,Measure,Multigenerational Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2020,Measure,Multigenerational Measures,Measure,Regression‐based Measures,citation,1
2020,Measure,Multigenerational Measures,DataType,Archival/Historical Data,citation,1
2020,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Regression‐based Measures,citation,1
2020,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",RqType,Empirical Estimates and Determinants,citation,1
2020,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",DataType,Administrative/Registry Data,citation,1
2020,Measure,Absolute Mobility Measures,Measure,Transition Matrix / Probability Measures,citation,1
2020,Measure,Absolute Mobility Measures,DataType,International Panel Data,citation,1
2020,Measure,Absolute Mobility Measures,DataType,Panel/Longitudinal Surveys,citation,1
2020,Measure,Absolute Mobility Measures,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",citation,1
2020,Measure,Absolute Mobility Measures,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2020,Measure,Absolute Mobility Measures,Measure,Decomposition / Structural Approaches,citation,1
2020,Measure,Absolute Mobility Measures,DataType,No dataset,citation,1
2020,Measure,Absolute Mobility Measures,DataType,Administrative/Registry Data,citation,1
2020,Measure,Absolute Mobility Measures,DataType,National Survey Data,citation,1
2020,Measure,Absolute Mobility Measures,RqType,Perceptions of Mobility and Attitudes,citation,1
2020,DataType,Linked Administrative Data,Measure,Transition Matrix / Probability Measures,citation,1
2020,DataType,Linked Administrative Data,DataType,International Panel Data,citation,1
2020,DataType,Linked Administrative Data,Measure,Others_Measure,citation,1
2020,DataType,Linked Administrative Data,DataType,Archival/Historical Data,citation,1
2020,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Rank‐based Measures,citation,1
2020,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2020,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Absolute Mobility Measures,citation,1
2020,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Others_DataType,citation,1
2020,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Archival/Historical Data,citation,1
