from_id,to_id,weights,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year
https://openalex.org/W2897475839,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,Measurement and Methodological Advances,2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2900408224,https://openalex.org/W2105584013,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2902789768,https://openalex.org/W2105584013,1,International Panel Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2906080883,https://openalex.org/W2105584013,1,No dataset,Regression‐based Measures,Measurement and Methodological Advances,2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W291004932,https://openalex.org/W2105584013,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2015,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2914094440,https://openalex.org/W2105584013,1,University/Institution Data,Others,Empirical Estimates and Determinants,2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2920476039,https://openalex.org/W2105584013,1,Opportunity Atlas,Regression‐based Measures,Empirical Estimates and Determinants,2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2921069773,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Decomposition / Structural Approaches,Empirical Estimates and Determinants,2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2921143263,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2931489399,https://openalex.org/W2105584013,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2938378096,https://openalex.org/W2105584013,1,No dataset,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2943104001,https://openalex.org/W2105584013,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2943421593,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2947666646,https://openalex.org/W2105584013,1,Administrative/Registry Data,Others,"Policy, Institutional, and Geographic Impacts",2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2955018254,https://openalex.org/W2105584013,1,National Survey Data,Rank‐based Measures,Perceptions of Mobility and Attitudes,2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2967279307,https://openalex.org/W2105584013,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2972798438,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2978816005,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3000604125,https://openalex.org/W2105584013,1,No dataset,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3001811947,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3007051557,https://openalex.org/W2105584013,1,Linked Administrative Data,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3021741550,https://openalex.org/W2105584013,1,No dataset,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3022704615,https://openalex.org/W2105584013,1,No dataset,Absolute Mobility Measures,Empirical Estimates and Determinants,2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3026679872,https://openalex.org/W2105584013,1,No dataset,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2017,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3032637579,https://openalex.org/W2105584013,1,Administrative/Registry Data,Others,Empirical Estimates and Determinants,2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3033668572,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Rank‐based Measures,Measurement and Methodological Advances,2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3033929493,https://openalex.org/W2105584013,1,No dataset,Others,Measurement and Methodological Advances,2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3037216812,https://openalex.org/W2105584013,1,Linked Administrative Data,Decomposition / Structural Approaches,Empirical Estimates and Determinants,2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3037705751,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Non‐parametric Approaches,Measurement and Methodological Advances,2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3039577330,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Rank‐based Measures,Measurement and Methodological Advances,2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3084113281,https://openalex.org/W2105584013,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3094369084,https://openalex.org/W2105584013,1,Natural/Experimental Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2015,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3109347625,https://openalex.org/W2105584013,1,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2018,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3119775080,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3120292600,https://openalex.org/W2105584013,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3121217472,https://openalex.org/W2105584013,1,Others,Non‐parametric Approaches,Measurement and Methodological Advances,2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3123195152,https://openalex.org/W2105584013,1,Archival/Historical Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3123816425,https://openalex.org/W2105584013,1,Administrative/Registry Data,Transition Matrix / Probability Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3124550008,https://openalex.org/W2105584013,1,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3124992314,https://openalex.org/W2105584013,1,Administrative/Registry Data,Decomposition / Structural Approaches,Empirical Estimates and Determinants,2019,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3125052842,https://openalex.org/W2105584013,1,No dataset,Non‐parametric Approaches,Intergenerational Wealth Mobility and Inheritance,2017,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3125359030,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,Measurement and Methodological Advances,2015,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3128702014,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Others,Measurement and Methodological Advances,2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3129579937,https://openalex.org/W2105584013,1,Opportunity Atlas,Regression‐based Measures,Empirical Estimates and Determinants,2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3136260651,https://openalex.org/W2105584013,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3150419855,https://openalex.org/W2105584013,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3163153651,https://openalex.org/W2105584013,1,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3168728451,https://openalex.org/W2105584013,1,No dataset,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3170592684,https://openalex.org/W2105584013,1,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3181973673,https://openalex.org/W2105584013,1,Linked Administrative Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3182550406,https://openalex.org/W2105584013,1,Administrative/Registry Data,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3184422859,https://openalex.org/W2105584013,1,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3189747191,https://openalex.org/W2105584013,1,Linked Administrative Data,Rank‐based Measures,Empirical Estimates and Determinants,2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3190097825,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3195123941,https://openalex.org/W2105584013,1,Others,Regression‐based Measures,Measurement and Methodological Advances,2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3202153609,https://openalex.org/W2105584013,1,No dataset,Transition Matrix / Probability Measures,Theoretical and Structural Models,2020,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3202616165,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3204735205,https://openalex.org/W2105584013,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3207067564,https://openalex.org/W2105584013,1,Linked Administrative Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3207371012,https://openalex.org/W2105584013,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3214804213,https://openalex.org/W2105584013,1,Administrative/Registry Data,Transition Matrix / Probability Measures,Empirical Estimates and Determinants,2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3216038618,https://openalex.org/W2105584013,1,Others,Non‐parametric Approaches,Empirical Estimates and Determinants,2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W325124896,https://openalex.org/W2105584013,1,International Panel Data,Rank‐based Measures,Empirical Estimates and Determinants,2016,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4200297537,https://openalex.org/W2105584013,1,No dataset,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4205360523,https://openalex.org/W2105584013,1,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4205731136,https://openalex.org/W2105584013,1,Natural/Experimental Data,Absolute Mobility Measures,Empirical Estimates and Determinants,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4210953259,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Decomposition / Structural Approaches,Empirical Estimates and Determinants,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4211263339,https://openalex.org/W2105584013,1,Administrative/Registry Data,Rank‐based Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2021,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4220732045,https://openalex.org/W2105584013,1,No dataset,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4230356224,https://openalex.org/W2105584013,1,No dataset,Decomposition / Structural Approaches,Empirical Estimates and Determinants,2015,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4230700148,https://openalex.org/W2105584013,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4241858005,https://openalex.org/W2105584013,1,Administrative/Registry Data,Regression‐based Measures,Theoretical and Structural Models,2018,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4283657131,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Absolute Mobility Measures,Empirical Estimates and Determinants,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4283764937,https://openalex.org/W2105584013,1,Natural/Experimental Data,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4285024880,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Transition Matrix / Probability Measures,Measurement and Methodological Advances,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4285199241,https://openalex.org/W2105584013,1,National Survey Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4285249755,https://openalex.org/W2105584013,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4295766715,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4296277673,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4307156538,https://openalex.org/W2105584013,1,Others,Absolute Mobility Measures,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4307711555,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,Measurement and Methodological Advances,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4308908946,https://openalex.org/W2105584013,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4312802865,https://openalex.org/W2105584013,1,Natural/Experimental Data,Regression‐based Measures,Empirical Estimates and Determinants,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4320148496,https://openalex.org/W2105584013,1,No dataset,Regression‐based Measures,Measurement and Methodological Advances,2022,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4322624816,https://openalex.org/W2105584013,1,Others,Rank‐based Measures,Measurement and Methodological Advances,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4361000524,https://openalex.org/W2105584013,1,Linked Administrative Data,Decomposition / Structural Approaches,Empirical Estimates and Determinants,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4362611983,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4367597654,https://openalex.org/W2105584013,1,No dataset,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4381660505,https://openalex.org/W2105584013,1,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4381666160,https://openalex.org/W2105584013,1,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4381736130,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4383346553,https://openalex.org/W2105584013,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4384133380,https://openalex.org/W2105584013,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4385782198,https://openalex.org/W2105584013,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4386370708,https://openalex.org/W2105584013,1,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4386491507,https://openalex.org/W2105584013,1,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4387158607,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Rank‐based Measures,Empirical Estimates and Determinants,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4387172619,https://openalex.org/W2105584013,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4388938469,https://openalex.org/W2105584013,1,Administrative/Registry Data,Transition Matrix / Probability Measures,Empirical Estimates and Determinants,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4390066466,https://openalex.org/W2105584013,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4390145267,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4390693054,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4390870445,https://openalex.org/W2105584013,1,Archival/Historical Data,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4391772409,https://openalex.org/W2105584013,1,Linked Administrative Data,Others,"Policy, Institutional, and Geographic Impacts",2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4392135119,https://openalex.org/W2105584013,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4395466247,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4399323633,https://openalex.org/W2105584013,1,Others,Others,Empirical Estimates and Determinants,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4399529338,https://openalex.org/W2105584013,1,Others,Absolute Mobility Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4401171797,https://openalex.org/W2105584013,1,Archival/Historical Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4401242778,https://openalex.org/W2105584013,1,Natural/Experimental Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4401327824,https://openalex.org/W2105584013,1,Opportunity Atlas,Regression‐based Measures,Empirical Estimates and Determinants,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4401871424,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4402018025,https://openalex.org/W2105584013,1,Administrative/Registry Data,Rank‐based Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4402066912,https://openalex.org/W2105584013,1,International Panel Data,Others,Empirical Estimates and Determinants,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4402314342,https://openalex.org/W2105584013,1,Opportunity Atlas,Transition Matrix / Probability Measures,Empirical Estimates and Determinants,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4402546895,https://openalex.org/W2105584013,1,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4402986304,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Others,Measurement and Methodological Advances,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4403370613,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Others,Empirical Estimates and Determinants,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4403660177,https://openalex.org/W2105584013,1,National Survey Data,Regression‐based Measures,Perceptions of Mobility and Attitudes,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4404002973,https://openalex.org/W2105584013,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4405654739,https://openalex.org/W2105584013,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4405920878,https://openalex.org/W2105584013,1,Linked Administrative Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4406103194,https://openalex.org/W2105584013,1,Linked Administrative Data,Rank‐based Measures,Measurement and Methodological Advances,2025,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4406151692,https://openalex.org/W2105584013,1,Administrative/Registry Data,Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2025,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4406632693,https://openalex.org/W2105584013,1,National Survey Data,Rank‐based Measures,Empirical Estimates and Determinants,2025,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4407152405,https://openalex.org/W2105584013,1,Opportunity Atlas,Regression‐based Measures,Empirical Estimates and Determinants,2025,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2564827629,https://openalex.org/W2105584013,1,Administrative/Registry Data,Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2017,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2208317766,https://openalex.org/W2108734997,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2015,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2921143263,https://openalex.org/W2108734997,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2019,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2967279307,https://openalex.org/W2108734997,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2019,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
