from_type,from_val,to_type,to_val,from_paper,to_paper,weight
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W4381736130,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4381736130,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4383346553,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4383346553,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,DataType,Linked Administrative Data,https://openalex.org/W4383346553,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4384133380,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4384133380,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,DataType,Linked Administrative Data,https://openalex.org/W4384133380,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4385782198,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4385782198,https://openalex.org/W2105584013,1
DataType,National Survey Data,DataType,Linked Administrative Data,https://openalex.org/W4385782198,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4385782198,https://openalex.org/W2105584013,1
Measure,Absolute Mobility Measures,DataType,Linked Administrative Data,https://openalex.org/W4386370708,https://openalex.org/W2105584013,1
RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,https://openalex.org/W4386370708,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,DataType,Linked Administrative Data,https://openalex.org/W4386370708,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4386370708,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4386491507,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,DataType,Linked Administrative Data,https://openalex.org/W4386491507,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4386491507,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4387158607,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W4387158607,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4387158607,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W4387172619,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4387172619,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W4388938469,https://openalex.org/W2105584013,1
Measure,Transition Matrix / Probability Measures,DataType,Linked Administrative Data,https://openalex.org/W4388938469,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4390066466,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4390066466,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W4390145267,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4390145267,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W4390145267,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4390693054,https://openalex.org/W2105584013,1
RqType,"Policy, Institutional, and Geographic Impacts",DataType,Linked Administrative Data,https://openalex.org/W4390693054,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W4390870445,https://openalex.org/W2105584013,1
Measure,Multigenerational Measures,DataType,Linked Administrative Data,https://openalex.org/W4390870445,https://openalex.org/W2105584013,1
DataType,Archival/Historical Data,DataType,Linked Administrative Data,https://openalex.org/W4390870445,https://openalex.org/W2105584013,1
Measure,Others,DataType,Linked Administrative Data,https://openalex.org/W4391772409,https://openalex.org/W2105584013,1
RqType,"Policy, Institutional, and Geographic Impacts",DataType,Linked Administrative Data,https://openalex.org/W4391772409,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4392135119,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4392135119,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,DataType,Linked Administrative Data,https://openalex.org/W4392135119,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4395466247,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4395466247,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W4395466247,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4399323633,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4399323633,https://openalex.org/W2105584013,1
DataType,Others,DataType,Linked Administrative Data,https://openalex.org/W4399323633,https://openalex.org/W2105584013,1
Measure,Absolute Mobility Measures,DataType,Linked Administrative Data,https://openalex.org/W4399529338,https://openalex.org/W2105584013,1
RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,https://openalex.org/W4399529338,https://openalex.org/W2105584013,1
DataType,Others,DataType,Linked Administrative Data,https://openalex.org/W4399529338,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4399529338,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W4401171797,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4401171797,https://openalex.org/W2105584013,1
DataType,Archival/Historical Data,DataType,Linked Administrative Data,https://openalex.org/W4401171797,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4401242778,https://openalex.org/W2105584013,1
RqType,"Policy, Institutional, and Geographic Impacts",DataType,Linked Administrative Data,https://openalex.org/W4401242778,https://openalex.org/W2105584013,1
DataType,Natural/Experimental Data,DataType,Linked Administrative Data,https://openalex.org/W4401242778,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4401327824,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4401327824,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4401871424,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4401871424,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W4401871424,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4402018025,https://openalex.org/W2105584013,1
RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",DataType,Linked Administrative Data,https://openalex.org/W4402018025,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4402066912,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4402066912,https://openalex.org/W2105584013,1
DataType,International Panel Data,DataType,Linked Administrative Data,https://openalex.org/W4402066912,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4402314342,https://openalex.org/W2105584013,1
Measure,Transition Matrix / Probability Measures,DataType,Linked Administrative Data,https://openalex.org/W4402314342,https://openalex.org/W2105584013,1
DataType,Opportunity Atlas,DataType,Linked Administrative Data,https://openalex.org/W4402314342,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4402546895,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4402546895,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,DataType,Linked Administrative Data,https://openalex.org/W4402546895,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W4402986304,https://openalex.org/W2105584013,1
RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,https://openalex.org/W4402986304,https://openalex.org/W2105584013,1
Measure,Others,DataType,Linked Administrative Data,https://openalex.org/W4402986304,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4403370613,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W4403370613,https://openalex.org/W2105584013,1
Measure,Others,DataType,Linked Administrative Data,https://openalex.org/W4403370613,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4403370613,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4403660177,https://openalex.org/W2105584013,1
DataType,National Survey Data,DataType,Linked Administrative Data,https://openalex.org/W4403660177,https://openalex.org/W2105584013,1
RqType,Perceptions of Mobility and Attitudes,DataType,Linked Administrative Data,https://openalex.org/W4403660177,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W4404002973,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4404002973,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W4404002973,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4405654739,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4405654739,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W4405920878,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4405920878,https://openalex.org/W2105584013,1
DataType,No dataset,DataType,Linked Administrative Data,https://openalex.org/W4406103194,https://openalex.org/W2105584013,1
RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,https://openalex.org/W4406103194,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4406103194,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,DataType,Linked Administrative Data,https://openalex.org/W4406151692,https://openalex.org/W2105584013,1
RqType,"Policy, Institutional, and Geographic Impacts",DataType,Linked Administrative Data,https://openalex.org/W4406151692,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4406151692,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4406632693,https://openalex.org/W2105584013,1
DataType,National Survey Data,DataType,Linked Administrative Data,https://openalex.org/W4406632693,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4406632693,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4407152405,https://openalex.org/W2105584013,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4407152405,https://openalex.org/W2105584013,1
DataType,Big Data,DataType,Linked Administrative Data,https://openalex.org/W4407152405,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2124465354,https://openalex.org/W2124465354,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W2124465354,https://openalex.org/W2124465354,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W2905819002,https://openalex.org/W2124465354,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2905819002,https://openalex.org/W2124465354,1
DataType,National Survey Data,DataType,Linked Administrative Data,https://openalex.org/W2905819002,https://openalex.org/W2124465354,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W1444704346,https://openalex.org/W2124465354,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W1444704346,https://openalex.org/W2124465354,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W1444704346,https://openalex.org/W2124465354,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W1575557529,https://openalex.org/W2124465354,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W1575557529,https://openalex.org/W2124465354,1
RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,https://openalex.org/W1575557529,https://openalex.org/W2124465354,1
Measure,Transition Matrix / Probability Measures,DataType,Linked Administrative Data,https://openalex.org/W2044900547,https://openalex.org/W2124465354,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W2044900547,https://openalex.org/W2124465354,1
RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",DataType,Linked Administrative Data,https://openalex.org/W2044900547,https://openalex.org/W2124465354,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2353931744,https://openalex.org/W2124465354,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W2353931744,https://openalex.org/W2124465354,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W2353931744,https://openalex.org/W2124465354,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2527995213,https://openalex.org/W2124465354,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W2527995213,https://openalex.org/W2124465354,1
RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,https://openalex.org/W2527995213,https://openalex.org/W2124465354,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W3122884517,https://openalex.org/W2124465354,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W3122884517,https://openalex.org/W2124465354,1
DataType,National Survey Data,DataType,Linked Administrative Data,https://openalex.org/W3122884517,https://openalex.org/W2124465354,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W3122884517,https://openalex.org/W2124465354,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W3165956734,https://openalex.org/W2133450989,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W3165956734,https://openalex.org/W2133450989,1
DataType,National Survey Data,DataType,Linked Administrative Data,https://openalex.org/W3165956734,https://openalex.org/W2133450989,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W2034417760,https://openalex.org/W2133450989,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2034417760,https://openalex.org/W2133450989,1
DataType,International Panel Data,DataType,Linked Administrative Data,https://openalex.org/W2034417760,https://openalex.org/W2133450989,1
Measure,Absolute Mobility Measures,DataType,Linked Administrative Data,https://openalex.org/W2564827629,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W2564827629,https://openalex.org/W2155246844,1
Measure,Absolute Mobility Measures,DataType,Linked Administrative Data,https://openalex.org/W4393244952,https://openalex.org/W2155246844,1
RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,https://openalex.org/W4393244952,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W2613688294,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2613688294,https://openalex.org/W2155246844,1
Measure,Decomposition / Structural Approaches,DataType,Linked Administrative Data,https://openalex.org/W2613688294,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4280580662,https://openalex.org/W2155246844,1
DataType,No dataset,DataType,Linked Administrative Data,https://openalex.org/W4280580662,https://openalex.org/W2155246844,1
RqType,Theoretical and Structural Models,DataType,Linked Administrative Data,https://openalex.org/W4280580662,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W3143516863,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W3143516863,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W3143516863,https://openalex.org/W2155246844,1
DataType,No dataset,DataType,Linked Administrative Data,https://openalex.org/W2546674699,https://openalex.org/W2155246844,1
RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,https://openalex.org/W2546674699,https://openalex.org/W2155246844,1
Measure,Non‐parametric Approaches,DataType,Linked Administrative Data,https://openalex.org/W2546674699,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W1984800654,https://openalex.org/W2155246844,1
Measure,Transition Matrix / Probability Measures,DataType,Linked Administrative Data,https://openalex.org/W1984800654,https://openalex.org/W2155246844,1
DataType,Administrative/Registry Data,DataType,Linked Administrative Data,https://openalex.org/W1984800654,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W2105584013,https://openalex.org/W2155246844,1
Measure,Transition Matrix / Probability Measures,DataType,Linked Administrative Data,https://openalex.org/W2105584013,https://openalex.org/W2155246844,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2105584013,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2107393980,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W2107393980,https://openalex.org/W2155246844,1
RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,https://openalex.org/W2107393980,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2122216841,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W2122216841,https://openalex.org/W2155246844,1
DataType,International Panel Data,DataType,Linked Administrative Data,https://openalex.org/W2122216841,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W2184044297,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2184044297,https://openalex.org/W2155246844,1
DataType,Archival/Historical Data,DataType,Linked Administrative Data,https://openalex.org/W2184044297,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W2208317766,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2208317766,https://openalex.org/W2155246844,1
DataType,National Survey Data,DataType,Linked Administrative Data,https://openalex.org/W2208317766,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2210747677,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W2210747677,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W2210747677,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2291516288,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W2291516288,https://openalex.org/W2155246844,1
DataType,International Panel Data,DataType,Linked Administrative Data,https://openalex.org/W2291516288,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W2298141770,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2298141770,https://openalex.org/W2155246844,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2298141770,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W2495276003,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2495276003,https://openalex.org/W2155246844,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2495276003,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W2595264819,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W2595264819,https://openalex.org/W2155246844,1
Measure,Non‐parametric Approaches,DataType,Linked Administrative Data,https://openalex.org/W2595264819,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2598656573,https://openalex.org/W2155246844,1
DataType,No dataset,DataType,Linked Administrative Data,https://openalex.org/W2598656573,https://openalex.org/W2155246844,1
RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,https://openalex.org/W2598656573,https://openalex.org/W2155246844,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2598656573,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2756659966,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W2756659966,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W2756659966,https://openalex.org/W2155246844,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2756659966,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W2761614070,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2761614070,https://openalex.org/W2155246844,1
DataType,Archival/Historical Data,DataType,Linked Administrative Data,https://openalex.org/W2761614070,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2766173862,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W2766173862,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W2766173862,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W2772867153,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2772867153,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W2772867153,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W2773358030,https://openalex.org/W2155246844,1
DataType,Others,DataType,Linked Administrative Data,https://openalex.org/W2773358030,https://openalex.org/W2155246844,1
Measure,Non‐parametric Approaches,DataType,Linked Administrative Data,https://openalex.org/W2773358030,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W2807800750,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2807800750,https://openalex.org/W2155246844,1
DataType,Archival/Historical Data,DataType,Linked Administrative Data,https://openalex.org/W2807800750,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2811219136,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W2811219136,https://openalex.org/W2155246844,1
DataType,Archival/Historical Data,DataType,Linked Administrative Data,https://openalex.org/W2811219136,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2889122466,https://openalex.org/W2155246844,1
DataType,No dataset,DataType,Linked Administrative Data,https://openalex.org/W2889122466,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W2889122466,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2900408224,https://openalex.org/W2155246844,1
DataType,No dataset,DataType,Linked Administrative Data,https://openalex.org/W2900408224,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W2900408224,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2902789768,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W2902789768,https://openalex.org/W2155246844,1
DataType,International Panel Data,DataType,Linked Administrative Data,https://openalex.org/W2902789768,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2920476039,https://openalex.org/W2155246844,1
RqType,"Policy, Institutional, and Geographic Impacts",DataType,Linked Administrative Data,https://openalex.org/W2920476039,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2922039017,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W2922039017,https://openalex.org/W2155246844,1
RqType,"Policy, Institutional, and Geographic Impacts",DataType,Linked Administrative Data,https://openalex.org/W2922039017,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W2922684064,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2922684064,https://openalex.org/W2155246844,1
DataType,Archival/Historical Data,DataType,Linked Administrative Data,https://openalex.org/W2922684064,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2943421593,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W2943421593,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W2943421593,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2967279307,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W2967279307,https://openalex.org/W2155246844,1
DataType,National Survey Data,DataType,Linked Administrative Data,https://openalex.org/W2967279307,https://openalex.org/W2155246844,1
